Actual_Disease,Predicted_Disease,Correct,Prob_Alternaria_%,Prob_Apple Scab_%,Prob_Cedar Apple Rust_%,Prob_Fire Blight_%,Prob_Healthy_%,Prob_Powdery Mildew_%
Fire Blight,Fire Blight,True,0.00052343134,8.700621e-06,2.040852e-05,99.98394,0.0154979145,1.10927566e-07
Alternaria,Alternaria,True,100.0,6.645019e-13,9.263606e-13,1.734807e-12,3.3504177e-10,4.884064e-24
Alternaria,Alternaria,True,100.0,1.060921e-09,1.2741426e-09,1.5376952e-09,9.201931e-10,3.4738443e-21
Apple Scab,Apple Scab,True,3.7902228e-07,99.95476,0.04484844,0.00028961862,0.00011146088,5.6063367e-09
Alternaria,Alternaria,True,100.0,5.580025e-19,1.6610042e-15,1.1944479e-22,1.5301169e-10,3.5464594e-27
Cedar Apple Rust,Cedar Apple Rust,True,6.436457e-06,0.0009405858,99.99903,1.702994e-05,9.761534e-06,8.449804e-10
Alternaria,Alternaria,True,100.0,2.5542384e-16,6.635484e-16,1.1486946e-13,1.1319334e-11,1.7419434e-26
Powdery Mildew,Powdery Mildew,True,8.295804e-05,9.2301874e-05,6.659124e-05,0.0006399356,0.74181145,99.2573
Fire Blight,Fire Blight,True,9.713441e-06,2.4044894e-05,0.0038504445,98.91538,1.080643,9.7908705e-05
Cedar Apple Rust,Cedar Apple Rust,True,2.0858752e-05,0.010978229,99.988625,0.00037222158,6.3211382e-06,2.77407e-10
Fire Blight,Fire Blight,True,0.0014856452,4.2394868e-06,6.0865605e-06,99.998436,6.505296e-05,1.5582549e-10
Fire Blight,Fire Blight,True,0.0033540996,0.0041457666,0.12532912,99.774506,0.09134851,0.0013283386
Fire Blight,Fire Blight,True,0.001467519,6.1769003e-07,0.0002341936,99.96141,0.0368299,4.6570276e-05
Healthy,Healthy,True,3.6737766e-20,7.2565137e-20,1.6408336e-29,3.9320947e-33,100.0,1.3657805e-12
Fire Blight,Fire Blight,True,1.914311e-06,4.6891037e-06,4.6107384e-06,99.91718,0.08280566,1.4938777e-07
Powdery Mildew,Powdery Mildew,True,1.3028267e-05,6.723894e-05,2.5411894e-06,0.0003107455,4.572384,95.42722
Powdery Mildew,Powdery Mildew,True,8.72439e-05,0.00013179932,5.491099e-06,0.034326732,3.0118241,96.95362
Cedar Apple Rust,Cedar Apple Rust,True,4.7170073e-05,0.010183743,99.989716,1.527906e-05,3.9500646e-05,2.1160669e-10
Apple Scab,Cedar Apple Rust,False,0.016249208,25.137619,74.80722,0.030105287,0.008800031,1.1055978e-06
Fire Blight,Fire Blight,True,0.0010758057,3.099836e-06,0.0018247094,99.99466,0.0024399525,7.247211e-07
Powdery Mildew,Powdery Mildew,True,7.1745317e-06,1.6568558e-05,1.1356565e-06,4.602292e-06,31.282013,68.71795
Cedar Apple Rust,Cedar Apple Rust,True,1.3094816e-05,0.068937086,99.930466,0.00050489587,8.366232e-05,3.6891106e-07
Healthy,Healthy,True,1.969006e-16,2.5106696e-13,1.0615853e-20,9.369013e-17,99.99906,0.0009409153
Alternaria,Alternaria,True,100.0,1.9466358e-22,1.554868e-21,8.9849206e-23,4.445468e-15,4.3163975e-36
Powdery Mildew,Powdery Mildew,True,7.622462e-07,4.927596e-06,1.227952e-06,1.6866074e-06,0.32839224,99.671616
Powdery Mildew,Powdery Mildew,True,2.1650862e-05,0.0001517933,1.4301791e-05,0.00078729837,1.1810323,98.81799
Alternaria,Alternaria,True,100.0,1.2378365e-10,6.0890754e-12,4.5188856e-15,1.0360252e-08,3.590822e-21
Alternaria,Alternaria,True,100.0,5.3425724e-16,5.85271e-17,1.0603719e-22,1.5317922e-11,3.37037e-29
Fire Blight,Fire Blight,True,0.001929658,0.0030547918,0.03899911,99.79703,0.15831874,0.0006671022
Fire Blight,Fire Blight,True,1.3797424e-05,0.0006269322,0.00050123833,99.98368,0.015168145,4.4917215e-06
Alternaria,Alternaria,True,100.0,4.5676796e-12,8.0490864e-08,5.60693e-12,3.0284806e-09,8.224562e-19
Apple Scab,Apple Scab,True,7.7893425e-09,99.999725,0.00023474522,2.9024643e-06,4.4376335e-05,1.9192562e-11
Cedar Apple Rust,Cedar Apple Rust,True,3.0046656e-06,0.017998356,99.98134,0.00066034764,3.3064125e-06,1.4290961e-10
Fire Blight,Fire Blight,True,5.412909e-05,0.035220843,8.536777e-05,99.836,0.12863742,7.093802e-06
Cedar Apple Rust,Cedar Apple Rust,True,0.0018695653,31.27268,68.6416,0.06953224,0.013406473,0.0009076997
Apple Scab,Apple Scab,True,6.687742e-07,99.83199,0.16742997,0.0004043226,0.00017058133,1.5243083e-08
Apple Scab,Apple Scab,True,3.0483247e-07,99.88423,0.1145159,0.0012539086,9.658723e-06,1.14110936e-10
Healthy,Healthy,True,2.6484884e-10,1.4076423e-11,1.0906432e-16,8.248648e-22,100.0,1.5348506e-08
Cedar Apple Rust,Cedar Apple Rust,True,6.637104e-08,6.033988,93.966,5.508448e-06,4.3580403e-06,5.0273147e-11
Fire Blight,Fire Blight,True,1.850655e-05,0.00014486273,1.27200665e-05,99.897316,0.10251814,7.845456e-07
Fire Blight,Fire Blight,True,0.022155358,0.069475,0.0148548,79.96937,7.5782647,12.345893
Powdery Mildew,Powdery Mildew,True,1.6246415e-07,2.0089033e-06,2.3438998e-08,1.5698712e-06,12.010719,87.98928
Powdery Mildew,Powdery Mildew,True,2.842588e-06,3.63889e-05,4.164454e-06,5.7755195e-05,1.2682617,98.731636
Powdery Mildew,Powdery Mildew,True,0.0028802308,0.0009985263,0.00064733514,1.1691364,2.4352376,96.3911
Cedar Apple Rust,Cedar Apple Rust,True,4.4763037e-06,0.0042275176,99.99538,0.0003844556,1.0486286e-05,2.6008018e-09
Fire Blight,Fire Blight,True,3.1204298e-05,0.00045629893,2.2879682e-05,99.99375,0.005735973,3.9500378e-08
Alternaria,Alternaria,True,100.0,1.017192e-17,6.2775924e-13,2.6582072e-16,7.107965e-13,1.0884686e-25
Apple Scab,Apple Scab,True,0.00546146,96.44985,3.5137668,0.027595012,0.0033294684,3.4033715e-06
Powdery Mildew,Powdery Mildew,True,9.143066e-05,3.2321495e-05,2.6514417e-05,0.005739176,4.1071186,95.886986
Healthy,Healthy,True,1.0782424e-21,3.5002552e-25,5.2995576e-32,1.0961012e-19,100.0,3.2020622e-10
Healthy,Healthy,True,1.9740501e-22,1.4295433e-17,5.1379694e-20,6.396977e-09,100.0,6.743496e-10
Cedar Apple Rust,Cedar Apple Rust,True,3.7778761e-06,0.008000064,99.99176,0.0002304804,7.768083e-06,1.3162355e-10
Fire Blight,Fire Blight,True,7.560718e-05,2.099927e-08,1.7845497e-05,99.6195,0.38041183,1.4128244e-06
Fire Blight,Fire Blight,True,2.8666112e-05,0.0010593736,9.578637e-05,99.99831,0.0005033957,1.1755767e-09
Fire Blight,Fire Blight,True,0.00088510994,0.00067491323,9.156443e-05,99.99627,0.002076335,3.9180983e-07
Healthy,Healthy,True,5.0637716e-08,1.5693955e-08,2.2132582e-11,2.3549454e-07,98.1763,1.8236971
Alternaria,Alternaria,True,100.0,2.3182544e-17,8.0658967e-16,1.2747847e-16,1.4058098e-11,8.817075e-26
Powdery Mildew,Powdery Mildew,True,2.050641e-07,3.0226508e-06,4.9567138e-08,1.9028095e-06,4.7442484,95.25575
Fire Blight,Fire Blight,True,0.002228259,3.1899013e-05,0.06533852,99.93168,0.00071339076,1.5766162e-07
Fire Blight,Fire Blight,True,0.00064126734,8.451201e-06,0.004908538,99.97397,0.020460669,1.0981273e-05
Healthy,Healthy,True,1.2315241e-12,1.7702732e-18,1.7986894e-22,2.7944106e-15,100.0,1.1591872e-08
Powdery Mildew,Powdery Mildew,True,6.720926e-08,2.220509e-06,7.4446675e-08,2.9989712e-07,1.4278893,98.57211
Apple Scab,Apple Scab,True,0.0053155795,99.51697,0.4711744,0.006390197,0.00014593198,1.6283929e-09
Apple Scab,Apple Scab,True,4.528732e-07,99.679886,0.3199678,9.845343e-06,0.00012892953,9.120319e-09
Powdery Mildew,Powdery Mildew,True,1.8220348e-06,2.5146706e-05,1.4217844e-06,6.96826e-06,1.1795578,98.820404
Fire Blight,Fire Blight,True,2.1028676e-05,0.00036179923,0.025213711,99.97314,0.001265382,1.0725457e-08
Powdery Mildew,Powdery Mildew,True,2.9474088e-06,2.8391065e-05,6.172204e-07,2.4935915e-05,4.2323236,95.767624
Cedar Apple Rust,Cedar Apple Rust,True,3.1950626e-06,0.002532605,99.99707,0.00038542057,1.2424999e-05,1.0828221e-08
Powdery Mildew,Powdery Mildew,True,1.3855307e-06,2.4617344e-05,6.4779806e-07,2.1467463e-06,2.1285436,97.87143
Apple Scab,Apple Scab,True,4.820875e-07,99.83517,0.16446729,6.303379e-05,0.0003112676,7.448403e-09
Apple Scab,Apple Scab,True,1.6436678e-08,99.99031,0.009622955,1.3957891e-06,7.0467046e-05,8.820324e-11
Healthy,Healthy,True,3.393092e-16,1.4108751e-13,4.3224286e-18,8.4014384e-10,99.99604,0.0039537526
Apple Scab,Apple Scab,True,1.33948435e-08,99.99981,0.0001815566,5.138657e-08,6.9784505e-06,2.1801439e-12
Healthy,Healthy,True,7.51952e-12,2.2008081e-12,6.0744004e-16,1.7816358e-24,100.0,2.584211e-07
Apple Scab,Apple Scab,True,4.778147e-07,99.74808,0.2519101,8.2578975e-07,1.330408e-05,1.1992834e-12
Apple Scab,Apple Scab,True,4.8665015e-06,99.9877,0.011940681,5.085557e-06,0.00036098092,5.1988165e-09
Apple Scab,Apple Scab,True,4.3349466e-10,99.999664,0.00033718743,1.9447375e-06,2.1439801e-08,5.0838183e-17
Powdery Mildew,Powdery Mildew,True,4.3775643e-08,1.1906725e-06,3.6631707e-08,1.1208863e-07,0.6494442,99.35056
Fire Blight,Fire Blight,True,3.2492798e-07,6.235009e-07,4.61583e-08,99.99977,0.00022455832,2.9966476e-12
Healthy,Healthy,True,4.58235e-15,1.5769368e-17,1.4493303e-20,3.5452339e-09,100.0,5.869102e-08
Healthy,Healthy,True,4.300349e-09,1.46676e-14,3.607816e-15,4.042502e-09,99.99998,2.2080556e-05
Healthy,Healthy,True,2.3195777e-12,1.5164543e-11,5.024319e-17,3.045814e-15,99.98434,0.015661158
Alternaria,Alternaria,True,100.0,6.1309933e-16,3.1657331e-15,2.0961837e-16,2.4684166e-11,9.6162607e-26
Powdery Mildew,Powdery Mildew,True,9.466407e-08,6.0605606e-07,1.5772109e-08,2.7291439e-05,6.310136,93.68984
Powdery Mildew,Powdery Mildew,True,2.0990842e-07,4.0901577e-06,3.8306007e-07,6.51789e-06,0.49152374,99.50846
Healthy,Healthy,True,1.4818341e-05,0.00039575333,5.109978e-06,1.8016248e-08,65.527855,34.471725
Apple Scab,Cedar Apple Rust,False,1.9210644e-07,31.038395,68.96151,1.2074834e-05,8.1478356e-05,2.1482145e-10
Powdery Mildew,Powdery Mildew,True,3.0527233e-06,2.1550166e-05,6.4278225e-07,8.212862e-05,5.3381534,94.661736
Alternaria,Alternaria,True,100.0,4.1179273e-09,1.9094084e-09,2.7926608e-09,3.44309e-07,2.7170352e-15
Healthy,Healthy,True,3.8524743e-07,1.002136e-06,1.7006829e-10,4.344137e-07,95.40353,4.596466
Healthy,Healthy,True,7.91727e-11,3.6797118e-10,1.6615048e-14,3.406355e-20,99.99994,5.84815e-05
Alternaria,Alternaria,True,100.0,1.258539e-25,1.0895971e-20,1.5785022e-24,6.8585145e-14,1.1037971e-33
Fire Blight,Fire Blight,True,0.0003128495,0.007628206,0.078218974,99.89636,0.017475167,3.1854106e-06
Apple Scab,Apple Scab,True,3.1818931e-06,99.974266,0.021691222,0.0024968905,0.0015374098,1.7146789e-07
Powdery Mildew,Powdery Mildew,True,3.5966323e-06,1.1422337e-05,7.0528563e-07,0.0017291764,4.8658705,95.13239
Cedar Apple Rust,Cedar Apple Rust,True,0.000140982,0.00094229646,99.9986,0.0002560691,6.20643e-05,4.0861224e-08
Healthy,Healthy,True,1.102718e-06,1.89104e-13,6.423657e-16,3.4805726e-08,100.0,1.5362435e-06
Powdery Mildew,Powdery Mildew,True,5.633085e-05,0.0003086451,3.1480686e-05,0.0017711198,1.4381543,98.55967
Powdery Mildew,Powdery Mildew,True,4.4252138e-05,6.78392e-05,1.5149001e-05,0.0016910124,2.535267,97.462906
Alternaria,Alternaria,True,100.0,5.9853057e-19,4.950826e-16,2.3790664e-18,1.6278855e-09,9.708342e-24
Apple Scab,Apple Scab,True,2.0892624e-06,99.75697,0.24226624,5.5220414e-07,0.00075662765,3.4064934e-10
Alternaria,Alternaria,True,100.0,1.2341897e-21,1.1462946e-15,6.489611e-25,1.2277146e-13,9.056252e-31
Apple Scab,Apple Scab,True,8.332037e-08,97.234184,2.765617,5.7049074e-06,0.00019299776,6.7571554e-10
Alternaria,Alternaria,True,100.0,4.298469e-22,7.694547e-21,9.323351e-26,4.5820406e-13,2.327585e-32
Healthy,Healthy,True,1.0777585e-11,5.3541556e-18,3.4745867e-21,1.456606e-15,100.0,7.1916832e-09
Healthy,Healthy,True,4.7889074e-15,1.3815542e-18,1.6632612e-23,1.1664114e-18,100.0,3.5625567e-07
Cedar Apple Rust,Cedar Apple Rust,True,0.0006051437,0.03799161,99.81783,0.14047107,0.003094814,4.060732e-06
Fire Blight,Fire Blight,True,3.1235348e-05,0.03784695,0.0006249572,99.954834,0.006656243,2.0911466e-07
Alternaria,Alternaria,True,100.0,3.4356947e-12,1.1651571e-11,4.6052443e-19,8.788089e-09,1.4912114e-22
Apple Scab,Apple Scab,True,7.038028e-05,99.84254,0.1532755,0.0032741802,0.0008409479,1.16920404e-07
Powdery Mildew,Powdery Mildew,True,0.0007207443,0.0011360047,0.0016511725,0.063940324,1.707365,98.225174
Cedar Apple Rust,Cedar Apple Rust,True,8.484457e-06,1.139062,98.860886,6.1781498e-06,3.998468e-05,1.9443228e-10
Apple Scab,Apple Scab,True,2.875268e-08,99.96059,0.03942053,5.5300205e-07,1.6950306e-06,3.7829297e-12
Powdery Mildew,Powdery Mildew,True,2.8887422e-07,4.306975e-06,4.7617314e-07,6.629979e-06,0.41982806,99.58016
Cedar Apple Rust,Cedar Apple Rust,True,0.00038163507,0.009319969,99.98983,0.00029227257,0.00017437668,9.069797e-09
Fire Blight,Fire Blight,True,0.00018645143,0.023641687,0.0013818002,99.930466,0.0443016,1.6709404e-05
Alternaria,Alternaria,True,100.0,1.5230588e-10,3.9270657e-07,6.718241e-07,8.917142e-08,2.0564094e-15
Cedar Apple Rust,Cedar Apple Rust,True,0.000896855,0.0025166145,99.99548,0.0009502962,0.0001492307,1.1877581e-07
Fire Blight,Fire Blight,True,0.04103671,2.7273086e-06,0.00021029578,99.95869,6.188926e-05,7.627386e-12
Powdery Mildew,Powdery Mildew,True,0.00044282997,7.354068e-05,0.00011958855,0.008971106,1.7031621,98.28723
Apple Scab,Apple Scab,True,5.3759163e-07,99.99057,0.00937277,2.850989e-05,2.722522e-05,8.15869e-10
Cedar Apple Rust,Cedar Apple Rust,True,3.3268843e-06,0.038589943,99.96136,4.042437e-05,7.038127e-06,2.0221078e-09
Alternaria,Alternaria,True,100.0,7.357354e-14,8.42955e-15,1.8215832e-18,8.511499e-10,2.0241237e-25
Healthy,Healthy,True,5.3990795e-23,5.083191e-19,3.0821843e-25,2.7951691e-14,100.0,4.449996e-12
Fire Blight,Fire Blight,True,1.3563611e-05,1.0823046e-05,2.2640723e-05,99.0628,0.93712795,2.1159316e-05
Alternaria,Alternaria,True,100.0,5.1996567e-23,1.7691019e-22,1.6743454e-29,9.929092e-17,4.139155e-39
Cedar Apple Rust,Cedar Apple Rust,True,3.6985662e-06,0.0018920348,99.99811,5.9857996e-07,2.2192062e-06,1.3743992e-12
Alternaria,Alternaria,True,100.0,1.8722179e-15,2.8769965e-14,1.7142058e-17,2.1252908e-12,7.458552e-28
Powdery Mildew,Powdery Mildew,True,1.0226694e-08,4.5890266e-07,5.5899734e-09,3.3709536e-08,3.1873007,96.8127
Fire Blight,Fire Blight,True,5.5497967e-06,9.303796e-05,0.00030250972,99.99879,0.0008087754,3.5356824e-09
Healthy,Healthy,True,4.3717942e-14,2.1128798e-18,3.577975e-25,1.6024655e-26,100.0,8.6692177e-13
Healthy,Healthy,True,8.468879e-21,2.5686682e-25,1.1947163e-30,1.3645082e-22,100.0,2.9686924e-09
Apple Scab,Apple Scab,True,0.00057816546,57.38597,42.520615,0.0859211,0.0066343257,0.00028208536
Powdery Mildew,Powdery Mildew,True,0.000512446,3.9103517e-05,0.0006275356,0.012659457,1.8026482,98.18351
Cedar Apple Rust,Cedar Apple Rust,True,0.00016007201,0.0032708093,99.98851,0.008031176,3.2114396e-05,2.655045e-08
Apple Scab,Apple Scab,True,1.8126763e-06,99.84923,0.15057045,4.6914738e-07,0.00020062334,2.6007466e-10
Healthy,Healthy,True,1.4066314e-11,5.7247227e-08,1.3331174e-13,9.475301e-09,99.99033,0.009661154
Apple Scab,Apple Scab,True,8.826568e-06,99.937996,0.0033007287,0.055236813,0.003461649,7.603978e-08
Fire Blight,Fire Blight,True,0.0002488773,5.108196e-07,3.732508e-06,99.98771,0.012030675,6.238092e-09
Healthy,Healthy,True,1.4524477e-07,2.5425669e-13,1.5827111e-16,2.2988704e-18,100.0,3.7705434e-09
Powdery Mildew,Powdery Mildew,True,1.5127259e-07,3.4085922e-06,9.0004285e-08,4.3442472e-07,0.92001855,99.07999
Fire Blight,Fire Blight,True,0.01246098,0.0040253983,0.012432513,99.88035,0.09026712,0.0004655313
Apple Scab,Apple Scab,True,1.36763365e-05,66.60978,33.389168,5.801386e-05,0.0009834691,3.4549834e-07
Cedar Apple Rust,Cedar Apple Rust,True,1.2366431e-07,0.058837067,99.94116,2.1304156e-07,7.4072733e-07,5.5694826e-15
Powdery Mildew,Powdery Mildew,True,4.6681924e-07,6.5379464e-07,7.215401e-07,3.7637983e-07,0.3703468,99.62965
Powdery Mildew,Powdery Mildew,True,2.4286273e-05,0.00019710255,1.4672016e-05,0.00069848076,1.2005112,98.79855
Alternaria,Healthy,False,4.811905,4.5789497e-09,1.9920788e-06,3.3184725e-07,95.188034,6.5234795e-05
Healthy,Healthy,True,2.8552299,5.8040355e-06,3.555098e-05,24.279661,72.82223,0.042846672
Cedar Apple Rust,Cedar Apple Rust,True,0.0002527269,0.012674731,99.986755,0.00021419971,0.00010327456,7.731749e-09
Healthy,Healthy,True,2.520968e-16,2.1068866e-23,1.0330971e-30,3.4414476e-30,100.0,9.763678e-17
Fire Blight,Fire Blight,True,8.97775e-05,0.003449855,0.00476621,99.874016,0.11765851,2.2790453e-05
Cedar Apple Rust,Cedar Apple Rust,True,1.5294594e-05,1.0025076,98.99351,0.003592097,0.00036957298,2.4687258e-06
Powdery Mildew,Powdery Mildew,True,0.00072350015,0.0010552013,0.00043523067,0.041284684,2.200651,97.755844
Alternaria,Alternaria,True,100.0,3.324936e-09,3.5317156e-09,1.3988787e-12,3.4637267e-07,4.5513704e-17
Cedar Apple Rust,Cedar Apple Rust,True,6.4376736e-06,0.00035467616,99.99868,0.0009560982,6.268749e-06,2.3008234e-10
Alternaria,Alternaria,True,100.0,3.1782845e-13,5.0196035e-11,8.70388e-09,3.439224e-07,3.787221e-17
Alternaria,Alternaria,True,99.13991,4.3972334e-05,0.0007077196,0.84244597,0.0169046,1.3263219e-06
Cedar Apple Rust,Cedar Apple Rust,True,8.190083e-06,0.0055965544,99.99428,0.0001067697,1.9017978e-05,2.8332754e-09
Fire Blight,Fire Blight,True,0.00012231027,0.0011664814,0.019871065,99.88056,0.098197706,7.8854006e-05
Apple Scab,Apple Scab,True,8.143605e-07,97.32782,2.6721365,9.3459187e-07,4.142843e-05,2.5098087e-10
Powdery Mildew,Powdery Mildew,True,7.217214e-05,0.0002469437,2.7587086e-05,0.003958722,1.2000619,98.79563
Powdery Mildew,Powdery Mildew,True,1.7299593e-06,1.5794414e-05,3.1621454e-07,6.438405e-05,3.761071,96.238846
Alternaria,Alternaria,True,100.0,1.4443117e-15,2.275066e-15,1.1467555e-12,1.0291492e-09,1.9878541e-24
Alternaria,Alternaria,True,100.0,3.1276284e-11,1.110156e-08,2.5038713e-15,8.0435644e-11,7.2528705e-25
Apple Scab,Cedar Apple Rust,False,0.0002247669,20.396107,79.58765,0.014373438,0.0016432641,7.324803e-06
Healthy,Healthy,True,5.454858e-09,4.2305513e-11,1.380851e-14,8.011691e-21,100.0,7.7958526e-07
Cedar Apple Rust,Cedar Apple Rust,True,0.00027968863,0.003179421,99.96679,0.02952414,0.00022826018,2.2918523e-06
Cedar Apple Rust,Cedar Apple Rust,True,0.005958057,0.5961704,99.347244,0.04809429,0.0025252942,1.2322109e-05
Fire Blight,Fire Blight,True,0.0007661545,4.7332607e-05,0.0441195,99.75454,0.2000286,0.00050524576
Alternaria,Alternaria,True,100.0,3.2501412e-15,2.2619731e-15,3.761772e-13,4.9587725e-09,8.407269e-21
Fire Blight,Fire Blight,True,0.001513976,0.0002875948,0.004452341,99.97791,0.015820319,1.1336918e-05
Cedar Apple Rust,Cedar Apple Rust,True,0.00017713099,12.327435,86.87508,0.79544216,0.0018612265,8.128801e-06
Cedar Apple Rust,Cedar Apple Rust,True,6.596598e-05,0.011645593,99.988266,2.9277737e-06,1.6688467e-05,5.4301385e-12
Apple Scab,Apple Scab,True,4.164996e-06,99.802574,0.19583172,0.00033668493,0.0012526471,1.3691478e-08
Healthy,Healthy,True,3.6595857e-12,7.4068694e-14,3.9107412e-17,3.083935e-10,99.993645,0.0063512074
Apple Scab,Apple Scab,True,9.108327e-07,98.68101,1.3188301,1.7375392e-05,0.00014640084,1.7477122e-08
Apple Scab,Cedar Apple Rust,False,0.00014529793,41.860725,58.11051,0.028396811,0.00022015815,2.4335807e-07
Apple Scab,Apple Scab,True,3.686304e-06,99.867516,0.12733363,0.0035819893,0.001564424,9.605776e-07
Fire Blight,Fire Blight,True,0.0013022104,0.027661983,5.1620988e-05,99.94984,0.021140942,4.892472e-06
Cedar Apple Rust,Cedar Apple Rust,True,1.3586079e-05,0.011129513,99.98864,0.00019795293,2.0326806e-05,2.626318e-09
Powdery Mildew,Powdery Mildew,True,3.2326474e-07,8.787118e-06,1.1535487e-07,6.606561e-07,5.0974736,94.90251
Cedar Apple Rust,Cedar Apple Rust,True,5.736939e-05,0.008142304,99.99087,0.00086318376,6.320264e-05,2.8831588e-08
Fire Blight,Fire Blight,True,0.0029644389,1.1175908e-05,3.98494e-05,99.99574,0.001243318,8.2222826e-08
Apple Scab,Apple Scab,True,3.7442904e-05,99.71065,0.28913432,2.3420305e-06,0.00017723054,1.1124816e-10
Alternaria,Alternaria,True,100.0,3.7095216e-18,4.8919793e-13,6.456925e-15,9.028714e-11,3.5716107e-23
Cedar Apple Rust,Cedar Apple Rust,True,0.00039949096,0.6069993,99.3842,0.008116431,0.0002933993,8.560178e-08
Fire Blight,Fire Blight,True,0.0013392838,0.00022851519,0.021075208,99.49094,0.4310232,0.055401288
Apple Scab,Apple Scab,True,4.0245104e-05,99.76819,0.21810646,0.013633013,4.067665e-05,3.0242908e-09
Cedar Apple Rust,Fire Blight,False,0.0009309073,0.014707827,2.3628087,97.57571,0.045789566,5.836588e-05
Powdery Mildew,Powdery Mildew,True,3.084835e-05,2.7156184e-05,2.4980853e-05,0.00019389158,0.60739726,99.392334
Healthy,Healthy,True,7.275788e-10,5.183724e-08,1.2216257e-12,6.317939e-10,97.99234,2.0076551
Alternaria,Alternaria,True,100.0,8.601491e-13,1.2157658e-08,2.2226962e-10,1.1090527e-09,8.142329e-21
Apple Scab,Apple Scab,True,0.0015881455,93.63043,6.2894464,0.06414797,0.014294835,9.108865e-05
Alternaria,Alternaria,True,100.0,3.7841095e-13,7.9329077e-10,3.3583302e-15,2.4761149e-09,9.4837214e-20
Powdery Mildew,Powdery Mildew,True,1.3155662e-05,2.1193351e-05,8.118499e-06,0.000119909564,3.0078456,96.992
Powdery Mildew,Powdery Mildew,True,0.019357659,0.002905581,0.0024273682,6.2232733,5.224707,88.527336
Healthy,Healthy,True,2.0331561e-05,1.5013629e-07,9.343767e-08,1.14915424e-10,99.98189,0.018090364
Fire Blight,Fire Blight,True,0.005445641,0.03834241,0.11786587,99.698944,0.1356517,0.00374851
Cedar Apple Rust,Cedar Apple Rust,True,0.00080459355,0.6393697,98.80909,0.5472795,0.0034531706,1.3871419e-05
Powdery Mildew,Powdery Mildew,True,0.0003237326,0.00048758602,2.0256515e-05,1.9671203e-05,17.873741,82.125404
Powdery Mildew,Powdery Mildew,True,2.075857e-08,7.077643e-07,1.33155975e-08,3.0051967e-07,3.5842743,96.415726
Fire Blight,Fire Blight,True,2.6422924e-05,0.00094498653,0.004002578,99.98659,0.0084429765,8.3140685e-07
Apple Scab,Apple Scab,True,2.3758719e-06,99.39631,0.6035836,9.3409795e-07,0.00010536957,3.7321357e-10
Apple Scab,Apple Scab,True,0.00030800764,99.434494,0.5162065,0.043292083,0.0056638285,3.148429e-05
Cedar Apple Rust,Cedar Apple Rust,True,1.0158507e-05,0.046433367,99.94489,0.008628137,3.7940332e-05,8.9790795e-08
Cedar Apple Rust,Cedar Apple Rust,True,5.4830678e-05,0.061944015,99.931694,0.006203822,9.5299016e-05,1.943888e-08
Cedar Apple Rust,Cedar Apple Rust,True,3.7357022e-05,0.08087122,99.8993,0.019569444,0.00022923725,1.5157957e-06
Alternaria,Alternaria,True,100.0,1.0723579e-18,1.5273844e-14,2.5397827e-22,1.3362649e-14,2.2682017e-31
Fire Blight,Fire Blight,True,0.00013293578,0.0009895342,0.022126563,99.94143,0.035284076,3.6027457e-05
Powdery Mildew,Powdery Mildew,True,1.9170095e-06,7.79296e-06,1.5169239e-07,0.0016857437,5.8422575,94.156044
Healthy,Healthy,True,8.911372e-12,7.313027e-14,4.475988e-17,3.0885765e-08,99.99994,6.0157316e-05
Cedar Apple Rust,Cedar Apple Rust,True,5.3826658e-05,0.17874862,99.818474,0.0025957702,0.00012882726,4.6102065e-07
Apple Scab,Apple Scab,True,0.010579103,97.913704,1.983788,0.063050665,0.028633285,0.00023745367
Healthy,Healthy,True,2.5877331e-14,1.279348e-18,1.2060355e-23,1.02528645e-11,100.0,7.630317e-09
Apple Scab,Apple Scab,True,4.0008455e-11,99.99461,0.005388283,1.7165219e-09,1.3810403e-06,3.5573325e-15
Healthy,Healthy,True,2.2443532e-05,8.168016e-15,2.2886755e-11,1.0215921e-20,99.99998,3.320241e-08
Apple Scab,Apple Scab,True,2.1108583e-05,96.92417,3.0192063,0.055992067,0.0006059448,5.8766847e-07
Powdery Mildew,Powdery Mildew,True,3.5447317e-07,6.8245904e-06,9.646167e-08,5.931419e-07,2.555566,97.44442
Healthy,Healthy,True,2.6890304e-12,1.8625294e-13,1.770105e-15,0.00012678906,99.99987,8.586843e-09
Apple Scab,Apple Scab,True,9.01402e-06,99.96963,0.027839338,2.0238325e-05,0.002503632,2.0892988e-07
Powdery Mildew,Powdery Mildew,True,2.875011e-06,1.6429436e-05,1.1843033e-06,0.00078895036,2.5869825,97.41222
Cedar Apple Rust,Cedar Apple Rust,True,0.107492074,4.775183,94.55069,0.5570651,0.009355034,0.00021121034
Alternaria,Alternaria,True,99.999985,6.4542602e-09,2.3633707e-08,1.3476816e-05,3.5605813e-06,2.8189956e-13
Healthy,Healthy,True,2.05818e-18,4.895918e-13,1.0156957e-16,5.6608528e-08,100.0,5.751902e-06
Healthy,Healthy,True,1.4081182e-15,9.276517e-13,4.4520852e-17,4.3652734e-10,99.80151,0.19847853
Fire Blight,Fire Blight,True,0.0009921204,4.6799174e-05,0.00011696866,99.95382,0.04502827,2.0089421e-06
Healthy,Healthy,True,0.008717108,0.0007566865,3.4586905e-05,41.835598,57.62162,0.533265
